,0 pi,2/3 pi,4/3 pi
979,1048936.785762676,1046951.7354545323,1049841.5625844847
980,1048646.3475930167,1047096.7209095343,1049986.9265496978
981,1048476.3503925322,1047232.2840345724,1050021.227232536
982,1048478.0080652854,1047254.7642694127,1049997.0275274147
983,1048421.872261353,1047202.0808890765,1050106.0746167735
984,1048398.1194265601,1047021.6195284867,1050310.8633784186
985,1048369.3079618139,1046994.1682426635,1050367.2673016416
986,1048328.0351242644,1047018.4920586791,1050384.217952946
987,1048399.114693229,1046968.733270616,1050362.921353839
988,1048311.9409381793,1047013.8633050015,1050404.9877298183
989,1048280.7616700336,1047033.3269923367,1050416.7033106294
990,1048134.1294892519,1047130.8357475286,1050465.8267362185
991,1048236.9357050649,1047061.4316332663,1050432.424634668
992,1048948.1091311206,1046682.5099321406,1050100.2644421603
993,1048614.1815688305,1046840.6431226333,1050275.9900233313
994,1048180.4864861878,1047091.8454019103,1050458.4828266974
995,1048295.1954184355,1047024.7683204323,1050410.8265963008
996,1048572.3749082872,1046869.1934312617,1050289.22035827
997,1048714.141474122,1046809.401502733,1050207.2230789673
998,1048761.6668061009,1046795.9961942766,1050173.0805057406
999,1048873.7945125492,1046756.4859244258,1050100.4486232772
1000,1048894.6323230634,1046746.9010774856,1050089.202170234
1001,1048918.94687881,1046751.910430629,1050059.8352373652
1002,1048885.644688476,1046799.321767559,1050045.6142960205
1003,1048865.8369290517,1046827.5766547847,1050037.102116945
1004,1048672.203552911,1046915.5285278021,1050142.7575565707
1005,1048456.45210667,1047031.6163010356,1050242.3998440562
1006,1048207.1133676976,1047185.0875181383,1050338.2673659255
1007,1048021.7422597184,1047324.2947634856,1050384.415986409
1008,1048022.3923277529,1047335.7533716323,1050372.2724782294
1009,1048290.0508539431,1047148.7923602901,1050291.5704728367
1010,1048605.2247169353,1046978.8386028416,1050146.329311206
1011,1048685.9798739275,1046934.6399991583,1050109.7922911628
1012,1048598.678640376,1046968.6726849212,1050163.0818995722
1013,1048451.9274601018,1047037.6644486148,1050240.865540967
1014,1048356.2756570887,1047057.8063160451,1050316.484591075
1015,1048255.6671516337,1047076.9503532668,1050398.0860464405
1016,1048300.0719124769,1047051.7792788397,1050378.8427596763
1017,1048274.8640769433,1047059.1535165736,1050396.7034609052
1018,1048331.5647944656,1047016.8453726785,1050382.3333389752
1019,1048447.449197447,1046941.2873244933,1050342.032795744
1020,1048457.2217840003,1046928.4048043911,1050345.167022919
1021,1048613.5767928222,1046847.8800620155,1050269.3351181613
1022,1048561.6354482158,1046873.6076541848,1050295.5488705984
1023,1048502.8750401875,1046904.1389718794,1050323.7779609319
