,0 pi,2/3 pi,4/3 pi
983,1048344.3753947982,1056552.5481787554,1040889.6121865055
984,971375.8439830828,1101026.1047034597,1077886.0573678298
985,1055521.249613323,1041191.2956529644,1049064.5728947995
986,1035785.478706339,1048391.6307642141,1061711.1821403422
987,1047197.1733608921,1056399.785222359,1042180.6384926679
988,1031365.7240651697,1046324.5733783847,1068368.1290092845
989,1061566.7585366454,1057022.8752952116,1027465.3493534332
990,1044777.7873925187,1061225.9288810643,1039843.8235887283
991,1056958.4725118456,1056118.0158594411,1032830.3553709526
992,1104256.2470382904,1085974.6765523474,961271.5298822982
993,1044034.4672969938,1043791.2190799073,1057965.1004602646
994,1047030.7024905983,1052852.7310553729,1045857.9494191981
995,1040440.2608112309,1046724.8350356222,1058644.4377215863
996,1058968.5361339392,1064786.9720412174,1022474.1358876955
997,1056956.3785705671,1040698.2575023713,1048136.5359671647
998,1046710.7462016854,1030384.4742714548,1068990.95013491
999,1055350.9536933452,1032983.0709431866,1057570.3706681798
1000,1067265.3559774722,1059692.9151887114,1019401.0250621376
1001,1042410.5746448925,1038650.6311511646,1064858.3047085663
1002,1027901.9698937257,1047156.1331466183,1071116.911592246
1003,1051254.9894740412,1038259.9164242364,1056295.6773911708
1004,1027099.5300072255,1025652.1909049583,1094449.9117583993
1005,1038986.3168312301,1049914.598148579,1056904.867597239
1006,1059345.8173608119,1048927.2364811618,1037568.09109188
1007,1047070.3402728064,1044563.9064438081,1054117.1507649396
1008,1004820.7875171566,1091621.5394132566,1051084.6134876173
1009,1050724.244038192,1063152.7116882268,1032084.2440431982
1010,1055927.5392582533,1055015.821185485,1034919.1175702326
1011,1035539.1785097682,1067893.0288655593,1042571.9431363567
1012,1028060.3467926949,1061851.3694364051,1056128.1976039289
1013,1060832.783064712,1045518.8901417393,1039491.7659784396
1014,1037779.1020586375,1046685.5704392802,1061399.0212744384
1015,1056748.0616507453,1051273.54616634,1037797.1062345124
1016,1043661.6177941964,1059765.8136107165,1042390.0359129827
1017,1056425.240154691,1050294.5966227555,1039081.9297882143
1018,1051464.9416327104,1044656.6748825224,1049618.2058226436
1019,1064005.603064476,1039122.5327075487,1042772.0580191386
1020,1073315.5022494267,1042835.8042548443,1030047.9082611686
1021,1034943.166017844,1064979.704255575,1046025.1549556035
1022,1050011.7931327864,1071497.306551035,1024741.2525497439
1023,1043149.2844869096,1059944.940081921,1042725.7689643418
