,0 pi,2/3 pi,4/3 pi
983,1050084.3375302262,1056833.3032614395,1038888.7034616533
984,991325.4664105913,1106075.6426951531,1051468.7280150498
985,1053056.1358736025,1045784.4598043222,1046902.0272143218
986,1034667.1350684089,1052383.4363491968,1058826.6892459064
987,1049095.906508312,1053910.385322878,1042751.5817876916
988,1025192.398901264,1047814.0634941442,1073273.348279879
989,1060303.8259466246,1051207.8570188065,1034381.2786662321
990,1048993.180081642,1054037.0709902633,1042728.358030288
991,1052820.6950742432,1057483.2075204665,1035551.4083333864
992,1108646.780834437,1090625.2007671297,953337.3726316323
993,1045369.3063877947,1045365.4747526008,1055022.8552455571
994,1049831.0474059687,1051553.9630869883,1044356.4591423913
995,1044096.37110188,1047262.2535642312,1054395.918100757
996,1064083.9120678646,1067199.1381780435,1015254.3478054538
997,1056625.3189060343,1044032.8774141803,1045116.2479351414
998,1047229.7328226386,1035252.5666401592,1063436.5063660794
999,1049523.571681888,1037912.6563565125,1058392.3667072263
1000,1054105.4300479332,1069411.989210347,1022750.1647858068
1001,1044371.557527233,1041250.6794126177,1060204.2541178055
1002,1035334.2805808501,1048248.2769094936,1062319.1614208363
1003,1046033.3463021326,1046042.3749220145,1053670.79970977
1004,1031218.123369128,1026050.6505920427,1089649.0346660728
1005,1043854.2829746153,1046069.6245087989,1055842.8993623087
1006,1058374.1784065207,1045842.4390380346,1041584.0346453735
1007,1047320.7723006436,1046074.0058535985,1052343.727189516
1008,1014849.1560500896,1092730.7723591647,1039657.7000485657
1009,1048898.5182354513,1062200.5112773287,1034807.9182819659
1010,1047964.026130615,1055467.8053397315,1042337.5528190137
1011,1038854.2888435543,1061932.1581051997,1045077.514519921
1012,1019911.449987029,1062458.9296215314,1063954.0279666332
1013,1056926.9731056616,1048985.0860826655,1039885.2886528942
1014,1039161.1535787979,1050203.485018288,1056436.3515299736
1015,1058184.4067119663,1048979.895430166,1038654.73246014
1016,1046508.8833813068,1062239.3531657234,1037133.2520029924
1017,1055027.450152199,1049295.2830558626,1041449.5763303292
1018,1048328.9644838552,1047134.5314023454,1050266.8873250869
1019,1060821.5285773787,1037248.0250063767,1047791.4294540532
1020,1074464.0540710783,1044202.8221245063,1027599.5823799545
1021,1033089.620274559,1063575.7143629428,1049284.5400799965
1022,1046639.5882554917,1068371.462839772,1031052.0047463393
1023,1048269.5265932342,1054714.3223189681,1042778.1911232226
